CensusTract,Zipcode,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP05_10,LALOWI05_10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031060300,60613,1,2839,1295,0,0,0,0,0,0,0,0,0,1.057871811,178913,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,479,139,2509,49,153,1,8,119,278,144,40
17031060400,60613,1,3370,1523,0,0,0,0,0,0,0,0,0,10.74358296,183988,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,619,93,3036,51,130,4,5,144,304,261,13
17031060500,60613,1,1309,728,0,60,4.583651642,0,0,0,0,0,1,22.62548263,147917,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,186,356,1001,80,143,1,3,81,153,381,201
17031060800,60613,1,4837,3262,0,1,0.020673971,0,0,0,0,0,0,4.85340729,117411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,243,494,3716,325,522,5,7,262,389,921,80
17031060900,60613,1,6867,4837,0,0,0,0,0,0,0,0,0,8.86983413,88155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,386,731,5421,579,487,6,16,358,645,2463,164
17031061000,60613,1,1647,869,0,0,0,0,0,0,0,0,0,14.40217391,146957,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,93,33,1481,30,56,0,8,72,105,345,20
17031061100,60613,1,1379,683,0,0,0,0,0,0,0,0,0,6.671501088,166719,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,94,23,1276,18,46,0,5,34,66,169,0
17031061200,60613,1,1889,897,0,0,0,0,0,0,0,0,0,8.210096889,159750,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272,166,54,1708,29,68,0,4,80,117,241,17
17031061500,60613,1,1707,869,0,0,0,0,0,0,0,0,0,6.56779661,157500,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,119,76,1562,22,71,0,3,49,97,156,5
17031061800,60613,1,1112,703,0,100,8.992805755,0,0,0,0,0,0,12.54098361,118984,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,47,61,889,78,80,1,5,59,94,324,8
17031061901,60657,1,3433,2297,0,0,0,0,0,0,0,0,0,10.2029469,112381,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,251,293,2811,186,295,0,5,136,276,1116,88
17031061902,60657,1,4240,2956,0,0,0,0,0,0,0,0,0,11.92778852,96679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983,228,669,3616,158,292,2,7,165,264,1254,131
17031062000,60657,1,2569,1571,0,2,0.077851304,0,0,0,0,0,0,5.803421671,158184,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,168,63,2251,75,145,0,2,96,168,610,21
17031062100,60657,1,3436,1908,0,2,0.058207218,0,0,0,0,0,0,14.8443735,162083,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803,168,185,2949,98,247,2,3,137,242,799,118
17031062200,60657,1,2870,1438,0,0,0,0,0,0,0,0,0,6.656859139,163800,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,262,45,2560,47,157,0,6,100,145,191,57
17031062300,60657,1,1513,687,0,0,0,0,0,0,0,0,0,4.244694132,250001,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,249,26,1389,31,57,0,0,36,81,164,6
17031062400,60657,1,1421,688,0,0,0,0,0,0,0,0,0,3.680203046,174375,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216,178,84,1306,20,49,0,3,43,84,113,71
17031062500,60657,1,1497,805,0,0,0,0,0,0,0,0,0,13.01587302,182188,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,170,54,1286,59,58,1,7,86,137,113,21
17031062600,60614,1,2226,977,0,0,0,0,0,0,0,0,0,1.561181435,250001,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,492,69,1925,32,157,0,2,110,184,104,0
17031062700,60614,1,2724,1262,0,33,1.211453744,0,0,0,0,0,0,4.332755633,230588,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,364,151,2400,57,106,1,10,150,229,167,51
17031062800,60614,1,3506,1636,0,0,0,0,0,0,0,0,0,5.117565698,236429,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,439,100,3188,63,131,0,3,121,217,283,32
17031062900,60614,1,3976,1961,0,0,0,0,0,0,0,1,0,7.412257727,181250,0,1,0,1,0,1,2080.580167,281.4453612,2080.580167,52.32847502,281.4453612,7.078605665,197.9516146,4.978662339,75.96875978,1.910683093,1874.919887,47.15593277,44.05261574,1.107963173,81.11431708,2.040098518,0,0,3.218929291,0.080958986,77.27441903,1.943521605,127.7683317,3.213489227,273.3340797,13.93850483,8.559679605,0.436495645,514,391,118,3584,84,160,0,5,143,223,479,15
17031063000,60614,1,2973,1724,0,34,1.143625967,0,0,0,0,1,0,8.062645012,193214,0,1,0,1,0,1,559.4323883,72.45710945,559.4323883,18.81710018,72.45710945,2.437171525,32.24046618,1.084442186,13.8018868,0.464241063,466.0281019,15.6753482,17.79960263,0.598708464,44.14596891,1.484896364,0,0,0,0,31.45870689,1.058146885,51.66874689,1.73793296,143.7643039,8.338996747,1.618331453,0.093870734,393,202,93,2536,84,239,3,4,107,213,656,8
17031063100,60657,1,2173,1347,0,0,0,0,0,0,0,0,0,8.008658009,144856,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,171,66,1883,45,122,4,7,112,125,538,19
17031063200,60657,1,6345,4153,0,298,4.696611505,0,0,0,0,0,0,8.407079646,139489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154,362,1024,5326,257,492,2,18,250,429,1898,12
17031063301,60614,1,2641,1852,0,0,0,0,0,0,0,0,0,15.28179191,116563,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,128,328,2096,176,251,2,2,114,165,1098,186
17031063302,60614,1,3996,2784,0,0,0,0,0,0,0,0,0,7.299656176,128681,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,220,370,3380,124,334,4,10,144,229,1296,0
17031063303,60614,1,1201,935,0,0,0,0,0,0,0,0,0,5.887162715,145577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,34,481,1073,17,84,0,1,26,28,424,16
17031063400,60614,1,2180,1250,0,0,0,0,0,0,0,0,0,5.737704918,197604,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,143,54,1874,90,111,5,5,95,145,440,0
17031070101,60614,1,3796,2725,0,0,0,0,0,0,0,0,0,15.85869005,137882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,215,672,3321,77,263,1,4,130,160,1189,69
17031070102,60614,1,2413,1706,0,94,3.895565686,0,0,0,0,0,0,6.617126681,250001,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,108,158,2063,67,182,1,2,98,150,867,17
17031070103,60614,1,1709,1305,0,0,0,0,0,0,0,0,0,10.1172116,68958,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,80,79,1412,55,173,0,7,62,93,574,0
17031070200,60614,1,3900,2132,0,154,3.948717949,0,0,0,0,0,0,9.614912926,177647,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517,349,282,3327,132,277,0,11,153,191,609,46
17031070300,60614,1,3367,1720,0,0,0,0,0,0,0,0,0,7.72027972,195288,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,306,94,3025,53,166,1,4,118,170,372,32
17031070400,60614,1,2984,1552,0,0,0,0,0,0,0,0,0,10.19462465,197778,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,335,358,2646,109,124,1,2,102,197,499,300
17031070500,60614,1,2928,1329,0,225,7.68442623,0,0,0,0,1,0,4.695871415,250001,0,1,0,1,0,1,1288.743641,129.6003097,1288.743641,44.0144686,129.6003097,4.426240085,161.4195023,5.512961145,345.4282452,11.79741274,1113.195187,38.01896131,85.35207191,2.915029779,50.34008427,1.719265173,0,0,1,0.034153005,38.85629834,1.32705937,71.97465234,2.458150695,128.9944044,9.706125237,17.53982081,1.319775832,275,400,399,2647,97,100,2,2,80,151,246,41
17031070600,60614,1,2981,1327,0,0,0,0,0,0,0,0,0,4.728277556,181500,0,1,0,1,0,0,1052.654481,191.7792604,1052.654481,35.31212616,191.7792604,6.433386796,169.8412769,5.697459808,32.59981555,1.093586567,949.1270323,31.83921611,11.57215369,0.388197037,51.71505994,1.734822541,0,0,0.21213302,0.00711617,40.02809435,1.342774047,41.36038333,1.387466734,54.74882139,4.12575896,7.495125471,0.564817292,538,618,114,2630,30,150,0,8,163,224,98,19
17031070700,60614,1,3481,1615,0,2,0.057454754,0,0,0,0,0,0,16.71348315,191125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,690,175,2766,212,243,0,10,250,403,265,131
17031071000,60614,1,4442,1173,0,1850,41.64790635,0,0,0,0,0,0,9.458917836,201719,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,291,96,3809,214,195,2,3,219,297,183,7
17031071100,60614,1,2944,1183,0,472,16.0326087,0,0,0,0,0,0,10.0886918,227784,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,251,194,2590,93,141,0,10,110,178,263,0
17031071200,60614,1,1906,1025,0,0,0,0,0,0,0,0,0,8.942687747,138125,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,247,229,1679,64,90,0,1,72,116,372,30
17031071300,60614,1,3513,1925,0,23,0.654711073,0,0,0,0,0,0,8.809463881,205625,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,485,271,3148,54,204,0,3,104,129,445,0
17031071400,60614,1,4570,2924,0,241,5.273522976,0,0,0,0,0,0,16.37513172,196250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990,333,504,3888,260,281,1,4,136,214,1207,123
17031071500,60610,1,5768,3896,0,0,0,0,0,0,0,0,0,4.73206925,187841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,474,484,5100,282,245,10,8,123,236,1480,0
17031071600,60614,1,1783,788,0,0,0,0,0,0,0,0,0,8.788209607,181771,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,381,177,1543,101,69,1,3,66,83,157,68
17031071700,60610,1,1652,741,0,10,0.605326877,0,0,0,0,0,0,2.429149798,198676,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,329,137,1330,195,64,0,3,60,75,117,11
17031071800,60610,1,2646,1173,0,0,0,0,0,0,0,0,0,4.610318332,208977,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,612,162,2051,416,98,6,2,73,107,192,87
17031080100,60610,1,6013,3946,0,0,0,0,0,0,0,0,0,8.064753495,231833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,421,1600,5448,150,275,0,4,136,231,1472,76
17031080201,60610,1,3287,2418,0,0,0,0,0,0,0,0,0,1.241642789,166711,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,154,761,2941,109,144,0,2,91,117,686,53
17031080202,60610,1,3498,2432,0,0,0,0,0,0,0,0,0,9.539672925,171964,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,200,495,3112,79,215,0,4,88,158,967,15
17031080300,60610,1,4315,2607,0,0,0,0,0,0,0,0,0,5.199161426,190577,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,395,188,3590,266,327,2,5,125,192,740,28
17031080400,60610,1,4317,2009,0,25,0.579105861,0,0,0,0,0,1,23.01470588,36791,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289,1199,273,1545,2568,94,1,4,105,117,802,624
17031081000,60610,1,7546,4723,0,1107,14.67002385,0,0,0,0,0,0,19.94042694,138056,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881,253,1340,5672,925,684,2,11,252,422,2689,584
17031081100,60610,1,3640,2675,0,10,0.274725275,0,0,0,0,0,0,16.15347019,99185,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,135,299,2713,466,337,4,6,114,197,1758,289
17031081201,60610,1,4059,2502,0,492,12.12121212,0,0,0,0,0,0,6.702412869,250001,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,161,861,3422,175,318,1,2,141,207,1482,18
17031081202,60610,1,2995,1893,0,2,0.066777963,0,0,0,0,0,0,4.201965435,208750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,196,943,2713,74,135,0,4,69,123,550,0
17031081300,60611,1,4884,3322,0,4,0.081900082,0,0,0,0,0,0,12.27178618,145357,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,233,1431,4110,179,485,0,2,108,187,1832,0
17031081401,60611,1,2279,1551,0,39,1.711276876,0,0,0,0,0,0,12.29437229,216576,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,126,585,1733,130,343,0,6,67,122,749,22
17031081402,60611,1,4243,2708,0,0,0,0,0,0,0,0,0,11.13615023,187850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760,316,498,3027,280,784,3,8,141,209,1096,77
17031081403,60611,1,6229,4278,0,0,0,0,0,0,0,0,0,10.82525478,182952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,304,433,4384,276,1349,6,0,214,359,2308,29
17031081500,60611,1,4379,2941,0,11,0.251198904,0,0,0,0,0,0,9.72557629,196620,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,225,387,3398,147,698,4,11,121,208,984,54
17031081600,60654,1,3545,2556,0,0,0,0,0,0,0,0,0,7.95,164048,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,140,255,2811,125,481,1,4,123,181,1550,12
17031081700,60610,1,3102,2014,0,115,3.707285622,0,0,0,0,0,0,7.178282433,136250,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492,180,128,2119,321,403,0,13,246,318,1384,74
17031081800,60610,1,6866,4592,0,3,0.043693562,0,0,0,0,0,0,2.621231979,222589,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618,360,178,5783,175,700,0,6,202,295,1693,0
17031081900,60610,1,1053,481,0,0,0,0,0,0,0,0,1,22.64355363,74327,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,208,93,428,542,54,0,0,29,23,96,100
17031090100,60631,1,3405,1385,0,0,0,0,0,0,0,0,0,3.93386545,128875,0,1,0,1,0,0,1049.082446,87.47710007,1049.082446,30.81005715,87.47710007,2.569077829,234.3582698,6.882768569,168.4984168,4.948558496,992.664869,29.15315327,1,0.029368576,26.65787178,0.782903723,0,0,0,0,28.75970675,0.844631623,82.86133624,2.43351942,81.74719597,5.902324618,10.02746312,0.724004557,350,726,642,3175,11,107,0,6,106,274,161,33
17031090200,60631,1,6564,2863,0,4,0.060938452,0,0,0,0,0,0,2.105878912,151204,0,1,0,1,0,0,1540.972048,95.74157538,1540.972048,23.47611285,95.74157538,1.458585853,326.3119788,4.971236728,214.8839352,3.273673601,1385.168683,21.10250888,5.413843662,0.082477813,59.24473225,0.902570571,0,0,0.770372555,0.011736328,90.37441112,1.376819182,165.997744,2.528911395,14.12900291,0.49350342,6.291940754,0.219767403,511,1370,978,6192,21,142,3,1,205,496,113,26
17031090300,60631,1,1372,549,0,0,0,0,0,0,0,0,0,3.420669578,111250,0,0,0,0,0,0,393.6679903,33.52194658,393.6679903,28.69300221,33.52194658,2.443290567,85.3998901,6.224481786,87.91605357,6.407875624,363.5191046,26.49556156,1,0.072886297,5.847186258,0.426179756,0,0,1,0.072886297,22.30169915,1.625488276,39.70604675,2.894026731,5.179018797,0.943354972,2.762143369,0.503122654,117,336,231,1290,2,30,0,2,48,106,15,8
17031100100,60646,1,5313,2240,0,5,0.09410879,0,0,0,0,0,0,7.190364911,88125,0,0,0,0,0,0,121.6082556,29.98351205,121.6082556,2.288881152,29.98351205,0.564342406,22.25846215,0.418943387,25.01841086,0.470890474,82.63368976,1.555311307,0.458872169,0.008636781,17.6548214,0.332294775,0,0,3,0.056465274,17.86087203,0.33617301,22.45932622,0.422724002,2.181789244,0.097401306,5.71709946,0.255227654,1288,1099,796,4649,41,265,1,28,329,743,165,238
17031100200,60631,1,6749,2792,0,159,2.355904578,0,0,0,0,1,0,9.626865672,109294,0,1,0,1,0,1,2466.791185,607.7461199,2466.791185,36.55046948,607.7461199,9.004980292,483.9448386,7.170615478,385.1400064,5.706623298,2266.139046,33.57740474,9.236262108,0.136853787,63.52738877,0.94128595,1,0.01481701,1.86980816,0.027704966,125.0186623,1.85240276,268.4629983,3.977818911,101.2610227,3.626827461,71.8499628,2.573422736,1196,1413,1192,6216,27,157,1,24,324,791,426,187
17031100300,60631,1,6177,2569,0,355,5.747126437,0,0,0,0,1,0,4.0237691,127876,0,1,0,1,0,1,5965.795538,763.3261789,5965.795538,96.58079226,763.3261789,12.35755511,1069.556586,17.31514629,1742.569903,28.21061847,5508.07272,89.17067703,28.00000035,0.453294485,215.2594131,3.484853701,0,0,3.99999997,0.064756354,210.4633867,3.407210404,588.9550648,9.534645699,527.6391556,20.53869816,73.51690952,2.861693637,813,1113,1769,5704,29,218,0,4,222,600,598,79
17031100400,60631,1,3066,1210,0,6,0.195694716,0,0,0,0,1,0,5.291319857,111118,0,1,0,1,0,1,3065.999982,400.6048651,3065.999982,99.99999942,400.6048651,13.06604257,712.9999986,23.2550554,510.9999965,16.66666655,2791.999986,91.06327416,13.99999974,0.456620996,117.9999999,3.848662748,0,0,4.99999987,0.163078926,136.999999,4.468362656,340,11.08936725,109.308573,9.033766364,40.55865913,3.3519553,415,713,511,2792,14,118,0,5,137,340,109,42
17031100500,60631,1,5779,2221,0,7,0.121128223,0,0,0,0,1,0,5.93672236,113500,0,1,0,1,0,1,4049.118287,490.5441102,4049.118287,70.06607176,490.5441102,8.488390901,896.1738686,15.50742116,775.6223719,13.42139422,3588.776249,62.10029848,19.99999995,0.346080636,204.849258,3.544718083,0,0,4.402092636,0.076173951,231.0906926,3.998800703,394.4532536,6.825631659,139.4168886,6.277212453,117.112558,5.272965241,745,1297,1029,5083,26,315,0,11,344,600,296,174
17031100600,60630,1,4832,1890,0,0,0,0,0,0,0,0,0,5.188284519,84694,0,1,0,1,0,0,3826.85998,817.1999073,3826.85998,79.19826118,817.1999073,16.91224974,758.2519473,15.69230023,620.9602918,12.85099942,3300.555903,68.30620661,31.0000001,0.641556294,239.274548,4.951873923,2.000000089,0.04139073,7.000000127,0.144867552,247.0295266,5.112366031,538.5752139,11.14601022,78.04956266,4.12960649,168.1674891,8.897750747,1077,969,796,4179,36,293,2,7,315,690,119,212
17031100700,60630,1,4826,1876,0,11,0.227932035,0,0,0,0,0,0,4.021276596,100288,0,1,0,1,0,0,1850.594764,285.287499,1850.594764,38.34634819,285.287499,5.911469104,407.7019459,8.448030375,357.1330883,7.400188319,1575.796847,32.6522347,5.00000003,0.103605471,122.1289751,2.530645982,0,0,0.311173037,0.006447846,147.3577743,3.053414304,268.6019338,5.565725938,24.4849721,1.305169088,12.39064324,0.660482049,731,949,1069,4119,19,343,0,8,337,657,112,33
17031110100,60630,1,5254,2063,0,0,0,0,0,0,0,0,0,12.111049,100682,0,0,0,0,0,0,447.5499316,153.1254005,447.5499316,8.51827049,153.1254005,2.91445376,99.08869722,1.885966829,69.12441338,1.315653091,389.0543826,7.404917827,7.354268402,0.139974656,27.50856186,0.523573693,0,0,1.930070413,0.036735257,21.70264947,0.41306908,27.79774202,0.529077694,23.53920235,1.141018049,9.701329868,0.470253508,1533,1127,711,4294,71,382,8,23,476,845,232,115
17031110200,60630,1,2828,1155,0,3,0.106082037,0,0,0,0,0,0,8.97174483,95709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,562,480,2244,21,262,0,19,282,536,238,194
17031110300,60630,1,5161,1945,0,0,0,0,0,0,0,0,0,13.23426573,96250,0,1,0,1,0,0,2045.226656,370.4753174,2045.226656,39.62849556,370.4753174,7.178363058,391.1732288,7.579407649,360.5024296,6.985127488,1642.879431,31.83257956,21.52767789,0.417122222,184.6564494,3.577919966,1,0.01937609,1.815486312,0.035177026,193.3476118,3.74632071,336.5567012,6.521152901,27.57924211,1.417955893,80.99692019,4.164366076,1404,1076,809,4174,45,438,5,8,491,903,140,207
17031110400,60630,1,4352,1808,0,11,0.252757353,0,0,0,0,0,0,8.201536376,73186,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,805,659,3504,56,307,1,34,450,901,198,67
17031110501,60630,1,4639,1726,0,8,0.172450959,0,0,0,0,0,0,5.186020293,95321,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106,1029,605,3422,67,562,2,34,552,1092,100,121
17031110502,60630,1,3214,1440,0,0,0,0,0,0,0,0,0,9.579180509,97617,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,590,424,2450,50,327,11,24,352,650,352,254
17031120100,60646,1,4198,1501,0,3,0.071462601,0,0,0,0,0,0,2.53534861,154141,0,0,0,0,0,0,478.2249878,19.9271907,478.2249878,11.39173387,19.9271907,0.474682961,131.7993257,3.139574218,76.20573243,1.815286623,442.2399865,10.53453994,6.480011992,0.154359504,20.40385483,0.486037514,0,0,0,0,9.101135381,0.216796936,33.53549581,0.798844588,3.543143914,0.236052226,3.099398755,0.206488924,279,1178,684,3788,26,217,2,7,158,295,22,30
17031120200,60646,1,4430,1726,0,0,0,0,0,0,0,0,0,5.756613757,136625,0,0,0,0,0,0,51.79807091,11.46231842,51.79807091,1.16925668,11.46231842,0.258743079,14.62335634,0.330098337,7.086022139,0.159955353,48.79266739,1.101414614,0.215909362,0.0048738,2.357675552,0.053220667,0,0,0,0,0.431818724,0.009747601,2.36850518,0.053465128,0,0,1.029184282,0.05962829,545,1043,820,3863,22,386,0,13,146,354,78,99
17031120300,60646,1,6365,2366,0,24,0.377062058,0,0,0,0,0,0,4.158993247,159946,0,1,0,1,0,0,2471.455596,276.77158,2471.455596,38.8288389,276.77158,4.3483359,522.9997482,8.216806728,492.6865333,7.740558261,1821.025906,28.60999067,25.0190906,0.393072908,485.0120571,7.619985185,0,0,5.271029414,0.082812717,135.1275052,2.1229773,237.4165068,3.730031529,13.998545,0.59165448,7.349915898,0.310647333,622,1495,1155,5036,61,920,0,10,338,623,88,19
17031120400,60630,1,3515,1271,0,0,0,0,0,0,0,0,0,6.438685546,88074,0,0,0,0,0,0,171.4970952,14.87961477,171.4970952,4.879006977,14.87961477,0.423317632,52.26394107,1.486883103,17.11810871,0.48700167,138.7856835,3.948383599,0,0,9.76503317,0.277810332,0,0,0,0,22.94638359,0.652813189,29.32578473,0.834303975,1.476757029,0.116188594,4.630150489,0.364291935,870,816,430,2504,45,496,0,3,467,854,99,99
17031130100,60646,1,5133,2023,0,276,5.376972531,0,0,0,0,1,0,13.14685315,86420,0,1,0,1,0,1,3951.576807,1445.193667,3951.576807,76.98376791,1445.193667,28.15495162,665.1190921,12.95770684,1531.451357,29.83540535,2604.348091,50.73734834,32.65675605,0.636211885,1093.99092,21.31289538,2,0.038963569,3.999999982,0.077927138,214.5810457,4.180421697,245.0337587,4.77369489,533.6625174,26.37975865,296.0564852,14.6345272,1704,925,1831,3393,51,1415,2,7,265,352,576,358
17031130200,60630,1,1412,625,0,0,0,0,0,0,0,0,0,5.239030779,106607,0,1,0,1,0,0,469.2583669,61.15416871,469.2583669,33.23359539,61.15416871,4.331031778,117.4788159,8.320029451,45.29808494,3.20807967,342.0664971,24.2256726,3.569652423,0.252808245,30.46428999,2.15752762,0,0,2.380543634,0.168593742,90.7773833,6.428993151,152.5980442,10.80722692,10.46529053,1.674446484,10.46529053,1.674446484,199,311,245,1033,17,179,0,5,178,317,37,37
17031130300,60659,1,5064,1737,0,0,0,0,1,0,1,1,1,19.49168038,67065,0,1,0,1,0,1,5064.000039,1692.12065,5064.000039,100.0000008,1692.12065,33.41470478,1214.000005,23.97314386,566.0000022,11.17693527,2495.000001,49.26935232,225.0000017,4.443127996,1564.000006,30.88467627,9.00000003,0.177725119,18.00000003,0.355450238,753.0000039,14.86966832,1098,21.68246445,260.8214682,15.01562857,288.2061456,16.59217879,1892,1214,566,2495,225,1564,9,18,753,1098,267,297
17031140100,60625,1,3729,1140,0,0,0,0,0,0,0,0,1,30.05387014,51538,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,1033,140,1808,354,567,2,22,976,1860,344,202
17031140200,60625,1,5965,1725,0,898,15.05448449,0,0,0,0,0,1,26.21136971,44046,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2727,1219,447,3086,306,996,1,40,1536,2654,558,427
17031140301,60625,1,2891,798,0,0,0,0,0,0,0,0,1,24.75764355,47031,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514,794,173,981,119,736,0,14,1041,1571,206,144
